id,url,ticker,indice_sector,periodo,fecha,regimen_mercado,return_1d,return_5d,return_20d,market_reaction_1d,market_reaction_5d,market_reaction_20d,price_t0,price_t1,price_t5,price_t20,enrich_status
324,https://www.cnbc.com/2018/12/03/us-china-trade-war-still-on-despite-trump-xi-90-days-truce-experts.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-03,sideways,-3.7796,-5.0677,-12.9564,bearish,bearish,bearish,7062.1299,6795.21,6704.2402,6147.1299,ok
325,https://www.investing.com/analysis/week-ahead-200370470,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-23,sideways,6.1603,7.8232,13.6151,bullish,bullish,bullish,5899.3501,6262.77,6360.8701,6702.5498,ok
326,https://www.investing.com/analysis/arresting-developments-at-another-oversold-edge-200365959,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-07,sideways,1.0503,-0.277,-0.9289,neutral,neutral,neutral,6613.2798,6682.7402,6594.96,6551.8501,ok
327,https://www.cnbc.com/2018/12/08/its-a-messy-correction--not-a-bear-market-money-manager-says.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-08,sideways,0.3217,-3.5068,-1.2278,neutral,bearish,neutral,6682.7402,6704.2402,6448.3901,6600.6899,ok
328,https://www.cnbc.com/2018/12/20/nasdaq-enters-bear-market-as-investors-ditch-pricey-faang-stocks.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-20,sideways,-3.1495,0.674,6.465,bearish,neutral,bullish,6243.1899,6046.5601,6285.27,6646.8101,ok
329,https://www.cnbc.com/2018/11/30/market-looks-for-clarity-on-tariffs-with-china-to-figure-out-2019.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-11-30,sideways,1.6279,-3.8318,-8.4636,neutral,bearish,bearish,6949.0098,7062.1299,6682.7402,6360.8701,ok
330,https://www.cnbc.com/2018/12/09/dow-futures-drop-200-points-as-sell-off-is-set-to-continue-in-new-week.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-09,sideways,0.3217,-3.5068,-1.2278,neutral,bearish,neutral,6682.7402,6704.2402,6448.3901,6600.6899,ok
331,https://www.cnbc.com/2018/12/06/stock-market-slide-accelerates-as-huawei-arrest-creates-fear-backlash-will-slam-trade-global-economy.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-06,sideways,-3.2984,-1.0364,-5.1266,bearish,neutral,bearish,6838.8501,6613.2798,6767.9702,6488.25,ok
332,https://www.cnbc.com/2018/11/23/trumps-trade-talks-with-china-could-snap-markets-out-of-their-funk.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-11-23,sideways,,,,,,,,,,,no_price
333,https://www.cnbc.com/2018/11/27/btig-stocks-could-lose-another-14percent-on-us-china-economic-cold-war.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-11-27,sideways,3.168,1.4053,-6.1593,bullish,neutral,bearish,6701.04,6913.3301,6795.21,6288.2998,ok
334,https://www.cnbc.com/2018/11/29/its-now-up-to-president-trump-to-rescue-the-stock-market-from-ending-2018-in-the-red.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-11-29,sideways,0.8213,-4.0497,-8.1601,neutral,bearish,bearish,6892.3999,6949.0098,6613.2798,6329.9702,ok
335,https://www.cnbc.com/2018/12/07/trumps-trade-war-has-cost-the-sp-10percent-this-year-jp-morgan-estimates.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-07,sideways,1.0503,-0.277,-0.9289,neutral,neutral,neutral,6613.2798,6682.7402,6594.96,6551.8501,ok
336,https://www.cnbc.com/2018/12/03/trump-xi-agreed-to-non-escalation-china-under-pressure-expert.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-03,sideways,-3.7796,-5.0677,-12.9564,bearish,bearish,bearish,7062.1299,6795.21,6704.2402,6147.1299,ok
337,https://www.cnbc.com/2018/12/06/the-market-is-tanking-this-week-heres-what-you-need-to-know.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-06,sideways,-3.2984,-1.0364,-5.1266,bearish,neutral,bearish,6838.8501,6613.2798,6767.9702,6488.25,ok
338,https://www.investing.com/analysis/jeff-gundlach-thinks-that-a-bear-market-has-started-is-he-right-200368939,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-18,sideways,-2.2884,-3.5238,3.4958,bearish,bearish,bullish,6491.52,6342.9702,6262.77,6718.4502,ok
339,https://www.cnbc.com/2018/10/26/trump-goes-quiet-as-stock-market-falls-on-trade-war-rate-hikes.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-10-28,sideways,1.4331,3.3243,-0.1915,neutral,bullish,neutral,6713.8999,6810.1201,6937.0898,6701.04,ok
340,https://cincodias.elpais.com/cincodias/2018/12/06/companias/1544078736_420210.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-06,sideways,-3.2984,-1.0364,-5.1266,bearish,neutral,bearish,6838.8501,6613.2798,6767.9702,6488.25,ok
341,https://www.elconfidencial.com/mercados/2018-12-26/wall-street-peores-trimestres-historia-moderna_1728290/,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-26,sideways,0.4076,-1.8465,8.3765,neutral,neutral,bullish,6262.77,6288.2998,6147.1299,6787.3701,ok
342,https://cincodias.elpais.com/cincodias/2018/12/25/mercados/1545736439_339803.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-25,sideways,0.4076,-1.8465,8.3765,neutral,neutral,bullish,6262.77,6288.2998,6147.1299,6787.3701,ok
343,https://www.elmundo.es/economia/macroeconomia/2018/12/26/5c228bde21efa045458b47c1.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-26,sideways,0.4076,-1.8465,8.3765,neutral,neutral,bullish,6262.77,6288.2998,6147.1299,6787.3701,ok
344,https://www.elmundo.es/economia/2018/12/09/5c0d5fd4fc6c830a6d8b469a.html,^NDX,NASDAQ 100,lateralizacion guerra comercial eeuu china,2018-12-09,sideways,0.3217,-3.5068,-1.2278,neutral,bearish,neutral,6682.7402,6704.2402,6448.3901,6600.6899,ok
345,http://www.marketwatch.com/story/hunting-for-tech-gems-in-stock-market-wreckage,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-08-20,sideways,0.3051,1.5973,4.243,neutral,neutral,bullish,1366.73,1370.9,1388.5601,1424.72,ok
346,https://www.economist.com/business/2004/08/19/losing-the-hp-way,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-08-19,sideways,0.9969,2.2716,5.3989,neutral,bullish,bullish,1353.24,1366.73,1383.98,1426.3,ok
347,https://www.economist.com/special-report/2004/04/01/after-the-drought,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-04-01,sideways,2.5516,2.222,-3.5686,bullish,bullish,bearish,1453.22,1490.3,1485.51,1401.36,ok
348,https://www.economist.com/unknown/2004/08/20/googles-ipo-rollercoaster,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-08-20,sideways,0.3051,1.5973,4.243,neutral,neutral,bullish,1366.73,1370.9,1388.5601,1424.72,ok
349,https://www.economist.com/news/2004/07/23/giving-75-billion-back-with-plenty-to-spare,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-07-23,sideways,-0.5147,1.811,-0.6361,neutral,neutral,neutral,1375.48,1368.4,1400.39,1366.73,ok
350,https://www.economist.com/business/2004/06/24/growth-stocks-anyone,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-06-24,sideways,0.6766,0.0846,-7.5811,neutral,neutral,bearish,1488.3101,1498.38,1489.5699,1375.48,ok
351,https://www.economist.com/economic-and-financial-indicators/2004/08/26/hedge-fund-performance,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-08-26,sideways,0.3309,1.0376,1.0889,neutral,neutral,neutral,1383.98,1388.5601,1398.34,1399.05,ok
352,https://www.economist.com/finance-and-economics/2004/04/01/the-golden-spigot,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-04-01,sideways,2.5516,2.222,-3.5686,bullish,bullish,bearish,1453.22,1490.3,1485.51,1401.36,ok
353,https://www.economist.com/finance-and-economics/2004/09/23/low-fidelity,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-09-23,sideways,-0.478,0.4958,4.9098,neutral,neutral,bullish,1405.77,1399.05,1412.74,1474.79,ok
354,https://www.marketwatch.com/archive/2004/07/29,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-07-01,sideways,-0.5626,-3.3278,-5.987,neutral,bearish,bearish,1489.5699,1481.1899,1440.0,1400.39,ok
355,https://www.economist.com/unknown/2004/04/02/fightback-or-death-rattle,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-04-02,sideways,1.2125,0.3778,-5.0332,neutral,neutral,bearish,1490.3,1508.37,1495.9301,1415.29,ok
356,https://www.economist.com/finance-and-economics/2004/07/08/reeling-and-dealing,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-07-08,sideways,0.6198,-1.0628,-5.4286,neutral,neutral,bearish,1431.13,1440.0,1415.92,1353.4399,ok
357,https://cincodias.elpais.com/cincodias/2004/07/17/mercados/1090158433_850215.html,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-07-16,sideways,0.3304,-1.1988,-6.0589,neutral,neutral,bearish,1392.17,1396.77,1375.48,1307.8199,ok
358,https://cincodias.elpais.com/cincodias/2004/07/13/mercados/1089809970_850215.html,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-07-12,sideways,-0.2395,-2.4677,-7.91,neutral,bearish,bearish,1432.11,1428.6801,1396.77,1318.83,ok
359,https://cincodias.elpais.com/cincodias/2004/05/15/mercados/1084863932_850215.html,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-05-14,sideways,-1.4252,0.5943,5.6685,neutral,neutral,bullish,1399.85,1379.9,1408.17,1479.2,ok
360,https://cincodias.elpais.com/cincodias/2004/08/21/mercados/1093331129_850215.html,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-08-20,sideways,0.3051,1.5973,4.243,neutral,neutral,bullish,1366.73,1370.9,1388.5601,1424.72,ok
361,https://www.elmundo.es/navegante/2004/06/28/empresas/1088411650.html,^NDX,NASDAQ 100,lateralizacion recuperacion lenta tech,2004-06-28,sideways,0.8426,-3.172,-6.8028,neutral,bearish,bearish,1493.0699,1505.65,1445.71,1391.5,ok
362,https://www.investing.com/analysis/fomc-earnings-playbook-for-nasdaq-usdjpy-and-nzdusd-200640374,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-26,sideways,-0.2215,-0.8292,-2.2659,neutral,neutral,bearish,15499.2598,15464.9297,15370.7402,15148.0596,ok
363,https://www.investing.com/analysis/the-stock-market-bet-wrong-on-fed-rate-cuts-200642028,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-09-21,sideways,0.0467,0.058,0.6049,neutral,neutral,neutral,14694.2402,14701.0996,14702.7695,14783.1299,ok
364,https://finance.yahoo.com/news/higher-rate-indigestion-144502815.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-08-22,sideways,1.6037,0.9625,0.4089,neutral,neutral,neutral,14908.96,15148.0596,15052.46,14969.9199,ok
365,https://www.barrons.com/livecoverage/stock-market-today-102323/card/u-s-stock-futures-slip-with-bond-yields-big-tech-earnings-in-focus-TYLj0coWDK8owifEbHbE,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-23,sideways,0.9655,-1.8442,9.7379,neutral,neutral,bullish,14604.8496,14745.8604,14335.5098,16027.0596,ok
366,https://www.barrons.com/livecoverage/stock-market-today-082123/card/tech-stocks-have-taken-a-hit-bond-yields-are-the-culprit--owynGLnpsT6acgycoHl1,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-08-21,sideways,-0.1857,0.7751,1.7041,neutral,neutral,neutral,14936.6904,14908.96,15052.46,15191.2305,ok
367,https://www.barrons.com/livecoverage/stock-market-today-092123/card/big-tech-is-getting-tired-after-massive-2023-rally-B850Bx0qCuLTP4EVPilu,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-09-21,sideways,0.0467,0.058,0.6049,neutral,neutral,neutral,14694.2402,14701.0996,14702.7695,14783.1299,ok
368,https://www.ft.com/content/35dae6f7-9554-442d-abfa-608adcbc72aa,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-17,sideways,0.815,-1.6881,-3.231,neutral,neutral,bearish,15713.2803,15841.3496,15448.0195,15205.5898,ok
369,https://www.barrons.com/livecoverage/stock-market-today-101023/card/u-s-stock-futures-rise-as-bond-yields-fall-on-hopes-that-fed-rate-hikes-are-done-5aYW9L1GpBId3tHKZ5vj,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-10,sideways,0.7243,-0.0628,1.0871,neutral,neutral,neutral,15131.5195,15241.1201,15122.0098,15296.0195,ok
370,https://www.barrons.com/livecoverage/stock-market-today-101323/card/philadelphia-fed-president-patrick-harker-is-in-for-a-rate-pause-jv31xr2eIZ4HX7XOasl6,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-13,sideways,1.1845,-2.8959,3.5612,neutral,bearish,bullish,14995.1201,15172.7305,14560.8799,15529.1201,ok
371,https://www.investing.com/analysis/large-cap-tech-eyeing-massive-implication-level-200640264,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-21,sideways,0.1449,2.1086,-4.7378,neutral,bullish,bearish,15425.6699,15448.0195,15750.9297,14694.8398,ok
372,https://klementoninvesting.substack.com/p/forget-about-the-fed-decision,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-25,sideways,-0.3995,1.0063,-4.1928,neutral,neutral,bearish,15561.4199,15499.2598,15718.0098,14908.96,ok
373,https://www.cnbc.com/2023/07/11/nasdaq-100-to-undergo-rejiggering-because-a-few-tech-stocks-are-now-too-big.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-11,sideways,1.2446,4.7773,1.0185,neutral,bullish,neutral,15119.0596,15307.2305,15841.3496,15273.0498,ok
374,https://www.barrons.com/articles/nasdaq-100-special-rebalance-apple-stock-price-98515240,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-10,sideways,0.488,4.4374,2.4074,neutral,bullish,bullish,15045.6396,15119.0596,15713.2803,15407.8496,ok
375,https://www.investing.com/analysis/deflation-stagflation-or-crackup-inflation-what-lies-ahead-for-the-economy-200641845,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-09-14,sideways,-1.7545,-5.0385,-1.8728,neutral,bearish,neutral,15473.8896,15202.4004,14694.2402,15184.0996,ok
376,https://www.investing.com/analysis/earnings-growth-not-fed-policy-drives-stock-market-returns-200640288,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-24,sideways,0.7341,2.0001,-3.31,neutral,bullish,bearish,15448.0195,15561.4199,15757.0,14936.6904,ok
377,https://www.investing.com/analysis/q4-kicks-off-amid-significant-risks-is-the-bull-market-already-over-200642331,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-03,sideways,1.4461,3.8852,-1.0699,neutral,bullish,neutral,14565.6201,14776.25,15131.5195,14409.7803,ok
378,https://www.investing.com/analysis/market-fireworks-continue-whats-in-store-for-the-second-half-200639600,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-03,sideways,-0.0323,-0.5893,3.3489,neutral,neutral,bullish,15208.6904,15203.7803,15119.0596,15718.0098,ok
379,https://finance.yahoo.com/news/big-tech-gains-force-nasdaq-014009503.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-20,sideways,-0.2613,-0.0075,-4.8511,neutral,neutral,bearish,15466.0898,15425.6699,15464.9297,14715.8096,ok
380,https://finance.yahoo.com/news/nasdaq-100-rebalance-etf-investors-200100622.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-07-24,sideways,0.7341,2.0001,-3.31,neutral,bullish,bearish,15448.0195,15561.4199,15757.0,14936.6904,ok
381,https://cincodias.elpais.com/mercados-financieros/2023-10-30/la-fed-prepara-el-terreno-para-subir-tipos-antes-de-fin-de-ano-aunque-no-este-miercoles.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-30,sideways,0.5181,5.716,11.6837,neutral,bullish,bullish,14335.5098,14409.7803,15154.9297,16010.4297,ok
382,https://www.elconfidencial.com/mercados/the-wall-street-journal/2023-10-16/la-fed-confia-demasiado-en-que-los-mercados_3754045/,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-16,sideways,-0.3343,-3.7428,2.0435,neutral,bearish,bullish,15172.7305,15122.0098,14604.8496,15482.79,ok
383,https://www.expansion.com/mercados/2023/10/19/6530685fe5fdea5e5b8b4651.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-10-18,sideways,-0.846,-3.5389,6.0896,neutral,bearish,bullish,14909.2598,14783.1299,14381.6396,15817.1797,ok
384,https://www.eleconomista.es/mercados-cotizaciones/noticias/12461608/09/23/wall-street-rescata-la-opcion-put-de-la-fed-ante-el-temor-de-unos-tipos-altos-durante-mas-tiempo.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-09-26,sideways,0.236,0.1361,1.3752,neutral,neutral,neutral,14545.8301,14580.1602,14565.6201,14745.8604,ok
385,https://www.expansion.com/opinion/2023/08/26/64e92488e5fdea376b8b4598.html,^NDX,NASDAQ 100,lateralizacion espera de politica monetaria,2023-08-25,sideways,0.7404,,-1.1574,neutral,,neutral,14941.8301,15052.46,,14768.9004,ok
386,https://www.cnbc.com/2020/03/12/europe-markets-poised-to-open-lower-after-trump-restricts-european-travel-to-us.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-12,bearish,1.6026,-3.5812,13.6553,neutral,bearish,bullish,2545.23,2586.02,2454.0801,2892.79,ok
387,https://www.cnbc.com/2020/03/16/european-markets-spooked-as-regional-shutdown-widens.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-16,bearish,3.2701,1.4353,19.0734,bullish,neutral,bullish,2450.3701,2530.5,2485.54,2917.74,ok
388,https://www.cnbc.com/2020/03/18/european-markets-react-to-multi-billion-dollar-stimulus-pledges.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-18,bearish,2.8611,17.3659,21.0611,bullish,bullish,bullish,2385.8201,2454.0801,2800.1399,2888.3,ok
389,https://www.cnbc.com/2020/03/17/short-selling-bans-sweep-europe-in-hope-of-stemming-stock-market-bleeding.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-17,bearish,-5.7174,7.2954,11.1381,bearish,bullish,bullish,2530.5,2385.8201,2715.1101,2812.3501,ok
390,https://www.cnbc.com/2020/03/19/european-markets-shun-ecb-stimulus-package-and-head-for-lower-open.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-19,bearish,3.8475,16.0427,18.5577,bullish,bullish,bullish,2454.0801,2548.5,2847.78,2909.5,ok
391,https://www.cnbc.com/2020/03/13/european-stocks-set-for-mixed-open-after-historic-sell-off.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-13,bearish,-5.2455,-1.4509,12.8274,bearish,neutral,bullish,2586.02,2450.3701,2548.5,2917.74,ok
392,https://www.cnbc.com/2020/03/17/european-markets-focus-on-coronavirus.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-17,bearish,-5.7174,7.2954,11.1381,bearish,bullish,bullish,2530.5,2385.8201,2715.1101,2812.3501,ok
393,https://www.cnbc.com/2020/03/23/european-markets-shaky-as-coronavirus-outbreak-continues.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-23,bearish,9.2362,11.2684,14.0557,bullish,bullish,bullish,2485.54,2715.1101,2765.6201,2834.8999,ok
394,https://www.cnbc.com/2020/03/09/european-markets-plunge-as-coronavirus-spreads-further-and-oil-slumps.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-09,bearish,-1.6576,-17.1912,-5.5119,neutral,bearish,bearish,2959.0701,2910.02,2450.3701,2795.97,ok
395,https://www.cnbc.com/2020/03/20/european-stocks-react-to-monetary-and-fiscal-measures-agnaist-virus.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-20,bearish,-2.4705,7.0689,9.5287,bearish,bullish,bullish,2548.5,2485.54,2728.6499,2791.3401,ok
396,https://www.cnbc.com/2020/03/12/stock-market-today-live.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-12,bearish,1.6026,-3.5812,13.6553,neutral,bearish,bullish,2545.23,2586.02,2454.0801,2892.79,ok
397,https://www.cnbc.com/2020/03/10/european-markets-rebound-after-global-rout-amid-oil-virus-fears.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-10,bearish,-0.1533,-13.0418,-1.799,neutral,bearish,neutral,2910.02,2905.5601,2530.5,2857.6699,ok
398,https://finance.yahoo.com/news/stock-market-news-live-march-12-013620137.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-12,bearish,1.6026,-3.5812,13.6553,neutral,bearish,bullish,2545.23,2586.02,2454.0801,2892.79,ok
399,https://www.cnbc.com/2020/03/16/coronavirus-live-updates-us-retail-closures-could-explode-irans-deaths-surge.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-16,bearish,3.2701,1.4353,14.6031,bullish,neutral,bullish,2450.3701,2530.5,2485.54,2808.2,ok
400,https://www.cnbc.com/2020/03/11/european-markets-focus-on-the-coronavirus.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-11,bearish,-12.4014,-17.8878,-1.8685,bearish,bearish,neutral,2905.5601,2545.23,2385.8201,2851.27,ok
401,https://www.cnbc.com/2020/03/27/europe-markets-investors-monitor-coronavirus-and-stimulus-measures.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-27,bearish,1.3549,-2.4063,7.4546,neutral,bearish,bullish,2728.6499,2765.6201,2662.99,2932.0601,ok
402,https://www.cnbc.com/2020/03/24/euro-zone-business-activity-collapses-in-march-as-coronavirus-spreads.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-24,bearish,3.1317,2.6441,5.0587,bullish,bullish,bullish,2715.1101,2800.1399,2786.8999,2852.46,ok
403,https://www.cnbc.com/2020/03/24/european-markets-react-to-fed-stimulus.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-24,bearish,3.1317,2.6441,5.0587,bullish,bullish,bullish,2715.1101,2800.1399,2786.8999,2852.46,ok
404,https://www.cnbc.com/2020/02/28/europe-markets-coronavirus-hammers-global-stocks.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-02-28,bearish,0.2805,-2.926,-18.046,neutral,bearish,bearish,3329.49,3338.8301,3232.0701,2728.6499,ok
405,https://www.cnbc.com/2020/03/19/coronavirus-live-updates.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-19,bearish,3.8475,16.0427,18.5577,bullish,bullish,bullish,2454.0801,2548.5,2847.78,2909.5,ok
406,https://cincodias.elpais.com/cincodias/2020/03/15/mercados/1584311841_535047.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-16,bearish,3.2701,1.4353,14.6031,bullish,neutral,bullish,2450.3701,2530.5,2485.54,2808.2,ok
407,https://cincodias.elpais.com/cincodias/2020/03/12/mercados/1583994351_431644.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-13,bearish,-5.2455,-1.4509,12.8274,bearish,neutral,bullish,2586.02,2450.3701,2548.5,2917.74,ok
408,https://www.lavanguardia.com/economia/20200317/474219239102/coronavirus-bolsas-hunden-gran-recesion-ibex-wall-street.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-17,bearish,-5.7174,7.2954,11.1381,bearish,bullish,bullish,2530.5,2385.8201,2715.1101,2812.3501,ok
409,https://www.elmundo.es/economia/macroeconomia/2020/03/23/5e7871f921efa017298b4576.html,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-23,bearish,9.2362,11.2684,14.0557,bullish,bullish,bullish,2485.54,2715.1101,2765.6201,2834.8999,ok
410,https://www.elconfidencial.com/mercados/2020-03-16/bolsa-cotizaciones-mercados-lunes-negro-fed-coronavirus_2499875/,^STOXX50E,Euro Stoxx 50,caidas covid europa,2020-03-16,bearish,3.2701,1.4353,14.6031,bullish,neutral,bullish,2450.3701,2530.5,2485.54,2808.2,ok
411,https://www.cnbc.com/2011/09/05/european-stocks-fall-sharply-as-debt-fears-hit-banks.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-09-05,bearish,-1.2893,-5.3273,1.4697,neutral,bearish,neutral,2107.27,2080.1001,1995.01,2138.24,ok
412,https://www.cnbc.com/2011/07/18/why-banks-are-tanking.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-07-18,bearish,0.3668,4.589,-11.3592,neutral,bullish,bearish,2622.3601,2631.98,2742.7,2324.48,ok
413,https://www.cnbc.com/2011/08/10/global-banking-crisis-fears-lurch-to-the-foreground.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-08-10,bearish,2.8638,8.2344,-0.1212,bullish,bullish,neutral,2153.77,2215.45,2331.1201,2151.1599,ok
414,https://www.cnbc.com/2011/08/10/stocks-drop-4-dow-skids-500-led-by-banks.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-08-10,bearish,2.8638,8.2344,-0.1212,bullish,bullish,neutral,2153.77,2215.45,2331.1201,2151.1599,ok
415,https://www.cnbc.com/2011/08/16/latest-solution-for-euro-crisis-not-what-the-markets-wanted.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-08-16,bearish,0.3206,,-12.3524,neutral,,bearish,2323.6699,2331.1201,,2036.64,ok
416,https://www.cnbc.com/2011/08/09/600point-dow-plunge-primes-europe-for-heavy-losses.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-08-09,bearish,-6.1227,1.2828,-9.3338,bearish,neutral,bearish,2294.24,2153.77,2323.6699,2080.1001,ok
417,https://www.cnbc.com/2011/06/24/unicredit-intesa-shares-sharply-lower.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-06-24,bearish,0.2964,5.8835,2.0885,neutral,bullish,bullish,2715.8799,2723.9299,2875.6699,2772.6001,ok
418,https://www.cnbc.com/2011/09/12/global-stock-selloff-to-continue-on-eu-debt-crisis-experts.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-09-12,bearish,2.0867,5.0671,16.3302,bullish,bullish,bullish,1995.01,2036.64,2096.1001,2320.8,ok
419,https://www.cnbc.com/2011/06/15/stocks-fall-1-amid-greece-fears-pandora-up.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-06-15,bearish,-0.0322,2.3273,-0.6022,neutral,bullish,neutral,2731.5,2730.6201,2795.0701,2715.05,ok
420,https://www.cnbc.com/2011/06/17/worries-grow-about-breadth-of-debt-crisis.html,^STOXX50E,Euro Stoxx 50,caidas crisis deuda soberana europea,2011-06-17,bearish,-0.7982,-1.958,-3.4201,neutral,neutral,bearish,2770.1201,2748.01,2715.8799,2675.3799,ok
